mx,my,mz
-12.9,-11.7,36.45
-12.9,-10.65,37.05
-12.3,-11.1,36.15
-12.9,-11.4,36.45
-12.9,-11.4,36.45
-13.65,-12.75,37.5
-14.85,-12.75,37.5
-16.35,-13.8,36.45
-16.35,-11.4,36.45
-17.1,-12.75,36.75
-18.0,-11.85,35.85
-17.85,-14.25,36.0
-18.45,-13.95,35.55
-21.75,-15.3,36.45
-19.8,-16.35,34.95
-19.95,-16.8,35.85
-22.8,-16.65,34.65
-22.8,-16.65,34.65
-23.25,-18.45,34.95
-22.2,-18.6,34.8
-24.45,-19.2,35.25
-23.1,-19.65,35.55
-25.95,-21.6,34.95
-24.9,-22.5,35.1
-24.9,-25.35,34.05
-25.35,-24.75,34.8
-25.5,-25.95,32.7
-25.95,-27.0,34.65
-24.45,-27.0,33.9
-24.45,-30.15,32.7
-23.1,-30.75,32.55
-24.45,-31.35,33.15
-23.55,-32.7,32.1
-23.4,-34.35,31.8
-23.4,-34.35,31.8
-21.15,-33.6,31.8
-19.95,-33.9,32.25
-18.9,-35.7,31.8
-18.9,-35.7,31.8
-16.35,-36.6,30.9
-15.6,-37.05,30.3
-13.8,-36.75,31.5
-14.85,-37.35,30.9
-12.3,-39.6,30.0
-11.7,-38.1,31.35
-8.85,-40.65,32.55
-10.05,-40.05,32.55
-7.2,-39.9,32.1
-7.95,-40.2,32.7
-7.35,-40.65,32.55
-6.3,-41.85,32.25
-3.6,-40.05,34.8
-5.25,-41.25,33.15
-3.0,-41.25,32.1
-1.5,-39.9,33.15
-1.5,-39.9,33.15
-0.15,-41.1,33.3
0.15,-41.85,33.6
0.0,-39.9,33.45
0.9,-40.05,34.35
0.9,-39.0,35.55
2.4,-40.05,35.1
1.2,-39.3,34.05
1.65,-39.0,36.15
3.0,-38.4,35.25
3.0,-39.45,35.7
4.5,-39.9,36.0
4.5,-39.45,36.45
5.4,-40.05,35.85
5.7,-40.2,35.7
6.6,-40.05,35.1
4.2,-40.2,37.05
6.75,-38.4,37.8
6.45,-39.15,36.75
5.85,-39.6,36.9
5.1,-39.6,36.9
5.1,-39.6,36.9
6.45,-40.2,36.75
4.5,-39.15,38.25
5.85,-41.1,36.6
5.85,-41.1,36.6
7.05,-41.1,36.6
4.95,-38.7,37.8
7.35,-40.05,36.15
7.05,-38.55,37.95
7.05,-39.0,35.85
6.45,-38.7,35.7
4.65,-39.0,37.35
6.3,-39.6,36.9
5.1,-37.8,36.9
6.75,-38.1,37.05
5.25,-37.05,37.05
4.5,-38.4,36.75
7.2,-37.35,36.75
5.4,-37.2,37.35
6.3,-36.45,36.15
6.75,-37.35,38.25
6.75,-37.35,38.25
6.0,-37.35,37.5
6.0,-37.65,36.45
4.65,-37.2,38.4
4.95,-37.05,36.45
4.95,-36.3,35.25
4.2,-37.05,37.05
3.3,-37.35,36.45
3.75,-38.1,36.45
4.35,-37.2,35.55
5.1,-0.15,37.05
4.5,-37.35,36.45
5.4,-38.55,36.6
5.4,-38.55,36.6
5.4,-39.6,38.4
4.35,-39.0,35.55
2.25,-39.15,37.5
2.25,-39.15,37.5
2.1,-40.05,36.15
1.65,-41.4,38.4
3.0,-40.2,37.05
3.0,-40.2,37.05
-44.55,-46.2,91.65
-43.65,-46.05,92.55
-44.55,-46.2,93.75
-43.5,-46.65,93.75
-44.55,-45.9,96.0
-44.55,-45.9,96.0
-44.55,-46.2,96.0
-43.8,-46.2,94.2
-44.1,-45.0,96.15
-44.55,-45.6,94.8
-42.9,-45.75,96.45
-42.3,-45.6,96.3
-44.1,-45.75,95.1
-42.15,-45.75,96.9
-42.75,-45.15,96.0
-44.4,-47.1,96.45
-44.85,-46.35,95.7
-43.05,-45.6,94.2
-44.1,-47.1,93.6
-44.55,-46.65,94.5
-45.0,-47.7,93.45
-44.85,-45.75,92.55
-44.85,-45.75,92.55
-45.75,-47.7,92.4
-44.55,-47.7,91.65
-44.55,-47.7,90.45
-43.8,-48.0,91.2
-44.4,-48.6,89.25
-45.45,-47.7,91.2
-47.55,-47.1,89.25
-46.2,-48.0,88.35
-45.0,-49.05,88.05
-44.85,-48.9,87.75
-46.2,-48.45,87.3
-45.15,-50.4,85.95
-43.8,-50.55,86.85
-44.25,-50.1,84.75
-44.85,-51.75,83.85
-44.4,-52.5,83.55
-44.25,-51.3,84.75
-44.25,-51.9,81.45
-45.6,-52.8,82.05
-44.1,-53.85,81.3
-44.1,-53.85,81.3
-44.1,-53.85,81.75
-42.9,-54.6,81.3
-42.3,-54.45,80.1
-41.55,-54.15,81.15
-43.35,-55.35,78.75
-41.4,-53.85,81.75
-43.05,-55.2,79.35
-41.55,-53.7,79.65
-42.75,-56.25,80.1
-40.8,-55.2,80.4
-41.55,-53.7,81.9
-41.4,-56.1,81.75
-41.4,-56.1,81.75
-41.7,-56.7,79.5
-39.3,-55.5,81.45
-39.15,-56.7,82.05
-39.15,-56.7,82.05
-38.25,-57.15,81.3
-37.8,-57.3,81.15
-35.7,-58.5,79.5
-35.7,-58.5,79.5
-35.7,-58.5,81.0
-35.7,-59.25,81.75
-35.4,-58.65,80.85
-35.85,-59.1,82.2
-34.5,-59.25,82.05
-34.5,-59.25,80.55
-33.3,-61.05,80.55
-33.15,-58.35,82.2
-32.85,-59.1,82.2
-33.0,-58.95,83.1
-34.05,-58.5,80.55
-33.9,-60.15,81.9
-33.9,-60.15,81.9
-34.35,-58.35,82.2
-34.35,-57.6,82.95
-33.6,-58.05,84.45
-34.95,-58.2,85.35
-37.8,-57.0,85.8
-36.45,-55.35,85.95
-35.85,-54.15,86.55
-35.85,-54.15,86.55
-37.2,-56.1,86.7
-37.35,-52.95,88.05
-40.05,-51.9,87.6
-40.8,-52.95,89.1
-40.35,-53.4,89.85
-42.3,-51.6,89.1
-40.2,-51.45,90.3
-42.3,-51.3,89.1
-42.0,-49.5,90.9
-42.15,-49.95,91.05
-43.05,-51.6,91.2
-42.15,-49.65,91.8
-42.15,-49.65,91.8
-44.4,-48.9,91.35
-43.5,-48.75,91.2
-42.45,-48.6,91.05
-43.35,-47.85,92.85
-42.9,-47.1,91.8
-44.1,-48.15,92.1
-44.55,-46.95,90.45
-44.55,-46.95,90.45
-44.85,-47.55,94.35
-45.6,-45.3,92.1
-45.9,-46.05,93.6
-44.25,-44.85,93.0
-45.0,-45.15,93.45
-45.15,-44.7,93.9
-45.6,-44.7,96.15
-47.1,-43.5,93.6
-47.1,-43.2,96.15
-45.15,-42.9,94.35
-47.55,-42.45,96.45
-45.45,-43.35,94.2
-45.45,-43.35,94.2
-45.9,-42.9,95.1
-46.65,-41.4,96.45
-46.95,-43.8,96.6
-46.95,-43.8,96.6
-45.75,-41.25,96.6
-46.65,-41.1,95.7
-46.65,-41.1,95.4
-46.65,-41.1,95.4
-46.95,-39.45,96.0
-47.7,-40.95,96.3
-46.65,-40.35,96.45
-48.45,-38.7,96.0
-47.7,-39.9,95.25
-48.0,-39.15,96.6
-47.7,-39.3,96.15
-47.85,-39.6,96.45
-48.0,-39.45,97.35
-48.3,-38.25,98.7
-46.35,-39.0,97.2
-47.1,-37.5,97.2
-47.1,-37.5,97.2
-48.9,-39.45,97.8
-46.35,-39.0,98.25
-46.95,-39.9,97.35
-47.85,-38.55,98.7
-46.5,-39.45,98.4
-48.3,-40.35,98.25
-47.7,-39.15,97.35
-47.7,-39.15,97.35
-46.35,-39.3,97.5
-48.9,-38.4,98.1
-49.35,-38.55,98.25
-47.25,-39.9,97.05
-46.65,-37.5,98.25
-47.25,-39.45,97.8
-47.85,-41.85,98.25
-47.1,-40.05,96.45
-46.95,-40.2,98.1
-48.45,-41.25,97.35
-48.6,-40.05,97.95
-48.9,-41.25,97.35
-49.2,-41.25,97.35
-49.2,-40.95,95.55
-49.2,-39.15,96.0
-48.6,-39.3,95.7
-48.6,-39.3,95.7
-49.05,-40.05,95.7
-49.2,-39.15,95.55
-50.4,-38.1,95.25
-50.4,-38.1,95.25
-49.2,-36.6,94.5
-49.35,-38.25,95.7
-48.9,-35.55,94.5
-50.55,-37.2,93.9
-49.8,-35.7,92.85
-49.95,-34.2,93.45
-49.95,-34.5,93.75
-51.75,-33.6,92.55
-52.2,-33.45,94.2
-51.45,-31.35,91.95
-52.8,-31.8,92.1
-52.5,-31.05,92.1
-52.5,-30.75,92.1
-52.05,-30.45,92.55
-52.05,-28.2,93.6
-51.0,-27.6,95.4
-51.0,-27.6,95.4
-50.4,-25.95,96.0
-51.75,-25.35,94.35
-50.55,-25.8,94.65
-51.0,-25.35,95.1
-51.0,-23.25,92.55
-50.55,-23.25,93.6
-51.0,-22.2,90.75
-51.45,-21.6,90.9
-51.0,-18.6,92.55
-50.7,-19.2,91.2
-51.0,-20.4,90.0
-49.95,-16.65,90.15
-50.4,-17.1,89.85
-51.0,-15.45,89.25
-49.95,-16.35,89.1
-48.9,-15.6,90.15
-49.35,-14.4,89.25
-49.35,-13.95,89.25
-49.65,-14.85,89.85
-49.35,-13.65,89.55
-49.35,-13.65,89.55
-49.95,-13.5,88.65
-50.4,-15.3,88.05
-48.45,-14.85,88.65
-49.65,-15.6,89.1
-51.0,-18.6,89.25
-51.3,-19.05,90.75
-49.35,-18.6,89.55
-51.15,-18.75,89.1
-50.55,-20.1,90.75
-51.3,-21.15,89.55
-51.15,-21.3,91.65
-52.2,-23.85,91.2
-52.2,-23.85,91.2
-51.15,-24.9,92.7
-52.2,-25.2,92.7
-51.9,-28.5,93.0
-50.55,-27.15,93.9
-52.05,-30.0,93.9
-51.45,-31.35,94.2
-51.15,-31.35,93.0
-51.15,-31.35,93.0
-51.9,-33.45,94.5
-51.9,-34.5,94.8
-51.3,-36.15,95.1
-50.55,-35.4,95.7
-52.65,-35.55,97.05
-51.45,-38.7,94.2
-50.7,-39.15,95.55
-49.65,-38.4,95.25
-51.45,-39.9,95.55
-48.6,-41.4,96.15
-48.45,-43.05,94.5
-48.9,-43.05,94.8
-48.9,-43.05,94.8
-45.9,-45.0,96.9
-46.35,-44.25,96.15
-45.45,-43.8,96.3
-45.45,-43.8,96.3
-45.45,-46.2,98.1
-44.1,-48.15,99.0
-43.8,-48.45,99.6
-43.8,-48.45,99.6
-42.9,-48.9,99.0
-41.25,-49.05,99.9
-39.3,-49.8,100.95
-40.95,-51.0,101.1
-38.1,-50.55,101.7
-39.45,-49.65,100.8
-35.85,-51.6,99.9
-37.5,-51.0,100.8
-36.45,-52.5,102.9
-36.75,-52.05,101.55
-35.4,-54.75,101.7
-33.9,-51.9,102.75
-34.5,-52.8,104.4
-33.0,-52.05,102.3
-31.8,-52.8,103.65
-30.3,-52.8,104.4
-30.45,-52.95,103.5
-28.35,-52.5,103.65
-29.55,-52.5,105.9
-28.05,-52.8,106.2
-28.05,-52.8,106.2
-26.25,-52.65,106.8
-26.1,-52.05,105.9
-26.7,-53.4,105.75
-26.7,-53.4,105.75
-25.2,-52.35,106.05
-24.75,-53.7,106.35
-23.25,-53.4,106.05
-23.25,-53.7,107.1
-22.2,-53.25,106.65
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-36.0,-65.25,67.95
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-37.05,-64.35,67.8
-18.9,-25.8,27.6
-17.7,-24.3,27.9
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-17.1,-23.4,28.8
-15.75,-21.15,29.7
-17.55,-21.6,28.5
-17.55,-21.6,28.5
-17.55,-19.2,28.8
-18.0,-17.85,31.5
-16.35,-18.45,31.65
-17.85,-18.45,31.65
-16.8,-14.85,32.1
-15.6,-15.3,32.7
-16.95,-15.0,33.6
-15.45,-14.7,33.6
-16.35,-13.05,34.2
-14.4,-11.4,34.2
-13.05,-12.15,35.85
-13.05,-12.15,36.6
-12.9,-8.85,36.45
-14.1,-9.9,36.45
-11.4,-8.85,37.8
-11.7,-7.35,39.3
-11.55,-7.95,38.4
-8.1,-6.9,40.5
-9.6,-5.1,40.2
-10.05,-6.9,40.5
-10.05,-6.9,40.5
-8.55,-4.8,42.3
-7.35,-3.3,42.75
-6.45,-3.45,43.2
-6.45,-3.45,43.2
-6.6,-2.55,44.85
-6.6,-1.95,45.6
-7.8,-1.5,48.15
-7.05,-0.75,47.1
-6.0,-1.05,48.0
-5.7,-0.3,47.55
-5.85,1.2,49.2
-5.1,-0.45,48.45
-6.3,-1.5,48.45
-5.4,0.15,49.5
-3.6,-0.15,50.7
-6.6,0.75,49.5
-5.25,0.0,51.15
-6.75,-0.6,48.0
-6.6,-0.45,49.95
-5.85,-1.5,48.9
-4.95,-1.5,48.9
-7.8,-1.95,45.6
-7.05,-3.6,46.35
-9.45,-5.25,43.2
-9.45,-5.25,43.2
-9.15,-6.75,40.65
-8.85,-8.25,38.4
-8.85,-11.1,38.4
-11.25,-11.85,36.15
-10.5,-14.7,35.1
-9.9,-16.35,34.2
-10.8,-19.35,33.0
-8.7,-18.75,32.1
-10.65,-22.05,30.9
-9.9,-24.45,27.75
-9.6,-27.15,30.75
-10.2,-29.55,29.85
-10.65,-32.4,27.75
-10.65,-31.35,28.5
-11.4,-32.7,27.3
-10.8,-34.35,27.15
-10.5,-36.15,28.2
-11.25,-38.55,28.2
-11.55,-39.6,27.6
-10.2,-40.5,28.05
-10.2,-40.5,28.05
-11.4,-43.05,28.8
-10.2,-46.2,28.05
-10.95,-46.65,30.3
-10.95,-46.65,28.8
-12.0,-48.9,31.8
-10.8,-49.95,32.25
-11.4,-52.65,31.65
-10.05,-51.75,32.55
-9.9,-55.5,34.95
-10.8,-57.45,35.55
-11.25,-57.45,36.6
-11.4,-58.65,38.85
-10.65,-61.95,40.65
-12.0,-63.45,44.85
-10.8,-64.95,45.15
-12.15,-64.8,47.25
-11.7,-67.65,49.35
-12.0,-66.75,52.05
-11.55,-67.8,51.3
-12.0,-67.5,53.55
-12.0,-67.5,53.55
-12.75,-69.15,55.35
-11.4,-68.7,57.3
-11.25,-69.15,58.2
-11.25,-69.15,58.2
-12.0,-70.65,65.1
-13.65,-69.0,68.1
-12.3,-70.65,71.55
-12.6,-70.5,69.9
-12.6,-70.5,75.3
-13.05,-70.65,77.4
-10.2,-67.95,80.85
-10.5,-69.15,81.0
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-34.5,-3.0,112.05
-35.1,-4.5,111.45
-35.1,-4.5,111.45
-35.1,-4.5,111.45
-35.1,-4.5,111.45
-35.1,-4.5,111.45
-35.1,-4.5,111.45
-35.1,-4.5,111.45
-35.1,-4.5,111.45
-35.1,-4.5,111.45
-35.1,-4.5,111.45
-35.1,-4.5,111.45
-35.1,-4.5,111.45
-35.1,-4.5,111.45
-35.1,-4.5,111.45
-35.1,-4.5,111.45
-35.1,-4.5,111.45
-35.1,-4.5,111.45
-35.1,-4.5,111.45
-35.1,-4.5,111.45
-35.1,-4.5,111.45
-25.35,-29.7,112.65
-25.5,-33.0,112.95
-24.15,-33.9,112.65
-24.15,-33.9,112.65
-24.6,-36.15,112.05
-22.5,-39.45,110.7
-21.3,-39.9,110.4
-22.05,-42.0,110.7
-22.5,-40.95,108.6
-21.15,-43.5,109.05
-20.1,-45.9,109.65
-20.1,-45.9,109.65
-15.9,-45.6,109.35
-14.7,-47.1,108.0
-14.4,-47.25,107.55
-15.45,-47.1,107.7
-13.05,-48.9,107.25
-10.95,-50.1,106.8
-8.55,-49.65,105.9
-7.95,-50.55,106.05
-8.7,-49.8,106.35
-7.8,-51.75,105.45
-7.5,-51.3,105.3
-7.35,-49.95,104.85
-6.6,-50.7,105.9
-5.85,-51.0,105.15
-4.65,-50.4,104.85
-6.3,-49.95,105.9
-3.15,-49.65,104.85
-3.3,-48.45,103.95
-4.5,-49.5,103.95
-3.15,-49.2,103.65
-1.5,-51.9,105.0
-2.55,-49.5,104.55
-2.25,-49.5,104.55
-1.65,-49.65,105.45
-1.65,-49.65,105.45
-0.15,-49.65,105.15
-1.2,-48.15,104.4
-1.05,-49.8,103.5
-2.1,-50.4,102.6
-0.3,-49.8,103.5
-0.75,-51.3,101.4
1.05,-52.35,100.65
1.05,-52.35,100.65
-1.2,-55.35,97.5
0.15,-56.4,95.1
1.65,-57.45,93.9
0.15,-57.75,92.85
0.0,-60.9,88.65
2.55,-60.45,87.3
2.25,-60.9,84.45
3.0,-61.5,82.65
3.6,-61.8,81.75
3.75,-61.5,79.65
2.25,-63.3,78.9
2.85,-62.85,79.2
3.6,-62.85,77.7
5.25,-62.7,76.05
4.2,-64.35,74.25
5.25,-62.25,73.5
4.65,-64.65,72.3
4.95,-63.75,72.9
4.65,-64.2,70.5
3.9,-64.95,70.5
3.9,-64.95,70.5
5.1,-64.2,69.75
5.7,-64.35,68.1
5.4,-63.45,69.0
5.4,-63.45,69.0
4.65,-64.2,65.1
5.25,-63.75,64.95
4.5,-62.25,61.95
4.2,-64.35,62.4
4.35,-62.4,60.75
3.3,-64.35,60.9
4.95,-63.75,58.8
3.15,-63.15,58.2
4.5,-63.3,58.05
2.25,-62.7,55.5
2.55,-63.0,55.5
2.1,-62.85,54.6
3.15,-62.4,53.55
1.8,-62.7,52.95
2.25,-62.25,53.4
2.25,-61.95,52.95
2.4,-62.85,53.1
