time_ms,roll_deg,pitch_deg,yaw_deg,magYaw_deg,mx,my,mz,gz,dt
9974,26.01,1.51,-113.75,214.80,-38.89,17.76,-25.86,-0.0047,0.0170
9991,26.12,1.50,-113.91,216.20,-38.21,19.05,-25.26,-0.0076,0.0170
10008,26.19,1.49,-114.06,215.31,-36.89,16.99,-25.27,-0.0047,0.0170
10025,26.21,1.51,-114.21,215.31,-36.89,16.99,-25.27,0.0124,0.0170
10042,26.32,1.50,-114.36,215.10,-38.09,18.29,-23.95,-0.0033,0.0170
10059,26.46,1.50,-114.50,216.34,-38.78,19.08,-26.31,0.0049,0.0170
10076,26.58,1.49,-114.65,214.02,-38.82,17.01,-25.12,0.0092,0.0170
10093,26.86,1.47,-114.80,213.56,-39.78,17.17,-25.05,0.0103,0.0170
10110,27.14,1.46,-114.95,213.63,-39.78,17.17,-25.05,0.0121,0.0170
10127,27.40,1.45,-115.09,214.17,-39.97,17.76,-25.22,0.0153,0.0170
10144,27.58,1.45,-115.23,214.42,-38.59,17.43,-24.25,0.0071,0.0170
10161,27.70,1.44,-115.37,215.31,-38.99,18.32,-25.02,0.0129,0.0170
10178,27.83,1.45,-115.51,214.49,-39.10,17.73,-24.44,0.0057,0.0170
10195,27.99,1.46,-115.65,213.72,-39.55,17.29,-24.17,0.0143,0.0170
10212,28.25,1.45,-115.79,213.78,-39.55,17.29,-24.17,0.0132,0.0170
10229,28.51,1.45,-115.92,215.05,-38.00,17.00,-25.06,0.0151,0.0170
10246,28.75,1.42,-116.06,213.62,-39.34,17.13,-23.58,0.0148,0.0170
10263,28.98,1.40,-116.20,213.02,-40.95,17.73,-23.28,0.0153,0.0170
10280,29.11,1.40,-116.34,214.51,-38.64,17.98,-22.69,0.0089,0.0170
10297,29.19,1.41,-116.48,214.18,-39.89,17.73,-24.21,0.0073,0.0170
10314,29.21,1.42,-116.63,212.36,-39.52,16.65,-21.86,0.0097,0.0170
10331,29.37,1.42,-116.77,212.37,-41.08,17.14,-22.99,0.0116,0.0170
10348,29.68,1.39,-116.92,213.12,-39.64,16.69,-23.31,0.0052,0.0170
10365,29.84,1.38,-117.05,215.44,-38.88,18.58,-23.58,-0.0001,0.0170
10382,30.04,1.37,-117.19,214.06,-38.62,17.24,-22.67,0.0052,0.0170
10399,30.27,1.34,-117.34,214.11,-38.62,17.24,-22.67,-0.0047,0.0170
10416,30.43,1.33,-117.50,211.23,-41.28,16.52,-21.56,0.0004,0.0170
10433,30.67,1.31,-117.63,214.07,-40.03,18.70,-21.80,0.0129,0.0170
10450,30.88,1.30,-117.77,213.07,-40.09,16.97,-22.77,0.0044,0.0170
10467,31.09,1.30,-117.90,213.16,-40.76,17.42,-22.97,0.0145,0.0170
10484,31.27,1.29,-118.03,215.11,-39.74,19.44,-22.08,0.0105,0.0170
10501,31.41,1.28,-118.16,215.14,-39.74,19.44,-22.08,0.0033,0.0170
10518,31.47,1.27,-118.31,213.30,-39.15,17.36,-21.14,-0.0068,0.0170
10535,31.56,1.24,-118.46,213.51,-39.84,17.82,-21.63,-0.0135,0.0170
10552,31.71,1.26,-118.60,213.61,-40.34,18.27,-21.67,-0.0009,0.0170
10569,31.86,1.26,-118.74,213.59,-40.49,18.41,-21.54,-0.0004,0.0170
10586,32.07,1.24,-118.87,212.93,-41.27,18.41,-21.17,0.0089,0.0170
10603,32.30,1.21,-119.02,212.97,-41.27,18.41,-21.17,-0.0020,0.0170
10654,32.75,1.19,-119.42,212.84,-40.65,17.39,-21.67,0.0079,0.0170
10671,32.87,1.19,-119.56,212.30,-41.24,17.67,-20.86,0.0047,0.0170
10688,33.00,1.16,-119.70,212.39,-39.52,17.19,-19.73,-0.0001,0.0170
10705,33.03,1.16,-119.83,212.40,-39.52,17.19,-19.73,0.0028,0.0170
10722,33.04,1.16,-119.97,212.90,-40.60,17.82,-20.96,0.0023,0.0170
10739,33.01,1.17,-120.12,210.89,-40.51,15.90,-20.20,-0.0036,0.0170
10756,33.01,1.16,-120.25,213.56,-40.26,18.53,-20.67,-0.0025,0.0170
10773,33.01,1.14,-120.39,211.89,-41.63,18.24,-19.61,-0.0004,0.0170
10790,32.99,1.15,-120.52,212.87,-39.70,17.78,-19.90,0.0007,0.0170
10807,32.90,1.16,-120.66,211.24,-41.48,17.22,-19.87,0.0028,0.0170
10824,32.82,1.18,-120.79,212.13,-40.46,16.51,-21.50,0.0049,0.0170
10841,32.73,1.18,-120.92,211.97,-40.71,17.22,-20.38,0.0052,0.0170
10858,32.63,1.20,-121.04,212.58,-40.72,17.95,-20.40,0.0119,0.0170
10875,32.52,1.22,-121.17,212.99,-40.38,18.38,-20.10,0.0092,0.0170
10892,32.38,1.24,-121.29,212.97,-40.38,18.38,-20.10,0.0068,0.0170
10909,32.25,1.26,-121.41,211.69,-40.30,15.93,-21.62,0.0113,0.0170
10926,32.14,1.28,-121.54,212.89,-39.73,17.79,-20.18,0.0049,0.0170
10943,31.97,1.31,-121.65,212.58,-40.31,17.09,-21.50,0.0132,0.0170
10960,31.71,1.34,-121.76,211.90,-40.21,17.06,-20.20,0.0212,0.0170
10977,31.46,1.38,-121.88,213.61,-39.97,18.39,-21.07,0.0132,0.0170
10994,31.19,1.41,-121.98,213.56,-39.97,18.39,-21.07,0.0209,0.0170
11011,30.99,1.43,-122.10,212.32,-40.62,17.38,-21.24,0.0087,0.0170
11028,30.80,1.46,-122.20,215.13,-38.69,19.26,-21.15,0.0116,0.0170
11045,30.61,1.48,-122.31,212.94,-39.84,17.38,-21.62,0.0143,0.0170
11062,30.48,1.49,-122.42,213.69,-41.08,18.59,-22.73,0.0071,0.0170
11079,30.34,1.50,-122.55,213.20,-39.41,16.96,-22.44,-0.0001,0.0170
11096,30.16,1.52,-122.67,213.16,-39.41,16.96,-22.44,-0.0073,0.0170
11113,29.90,1.54,-122.80,211.96,-40.47,16.95,-21.51,0.0004,0.0170
11130,29.60,1.56,-122.92,212.88,-39.86,17.39,-21.90,-0.0007,0.0170
11147,29.24,1.59,-123.05,211.71,-40.87,16.54,-22.53,-0.0041,0.0170
11164,28.85,1.63,-123.16,214.93,-37.95,18.25,-22.22,0.0004,0.0170
11181,28.51,1.66,-123.27,213.29,-40.82,17.88,-23.70,0.0108,0.0170
11198,27.87,1.79,-123.34,213.13,-40.82,17.88,-23.70,0.0468,0.0170
11215,27.51,1.80,-123.43,213.86,-39.07,17.28,-24.14,0.0270,0.0170
11232,26.88,1.91,-123.52,213.31,-38.91,16.70,-24.26,0.0284,0.0170
11249,26.29,1.95,-123.60,213.56,-38.71,17.27,-23.68,0.0361,0.0170
11266,25.88,1.99,-123.68,214.76,-39.06,17.91,-26.02,0.0239,0.0170
11283,25.57,2.04,-123.77,215.54,-37.18,18.00,-24.74,0.0185,0.0170
11300,25.27,2.06,-123.84,216.20,-37.34,18.05,-26.76,0.0278,0.0170
11317,24.80,2.07,-123.90,216.12,-38.29,19.07,-26.27,0.0428,0.0170
11334,24.18,2.13,-123.96,215.10,-38.67,18.08,-27.14,0.0532,0.0170
11351,23.55,2.21,-124.01,216.38,-37.43,18.51,-27.78,0.0494,0.0170
11368,22.98,2.25,-124.05,216.68,-36.06,18.33,-26.82,0.0593,0.0170
11385,22.53,2.25,-124.10,216.53,-36.06,18.33,-26.82,0.0486,0.0170
11402,22.12,2.32,-124.18,216.10,-36.18,17.49,-28.53,0.0204,0.0170
11419,21.82,2.35,-124.26,215.75,-36.12,17.47,-27.80,0.0156,0.0170
11436,21.53,2.33,-124.34,215.16,-37.12,16.81,-30.30,0.0273,0.0170
11453,21.17,2.32,-124.41,216.93,-35.67,18.50,-28.08,0.0223,0.0170
11470,20.78,2.38,-124.49,215.26,-36.90,17.38,-29.43,0.0236,0.0170
11487,20.32,2.44,-124.57,215.06,-36.90,17.38,-29.43,0.0239,0.0170
11504,19.92,2.42,-124.63,216.28,-34.99,17.90,-27.73,0.0321,0.0170
11521,19.48,2.39,-124.71,216.57,-35.24,17.53,-30.90,0.0201,0.0170
11538,19.04,2.46,-124.82,216.30,-34.91,17.24,-30.87,-0.0159,0.0170
11555,18.56,2.53,-124.93,217.10,-33.83,17.24,-31.51,-0.0244,0.0170
11572,18.17,2.50,-125.07,216.90,-34.56,18.10,-30.43,-0.0537,0.0170
11589,17.83,2.39,-125.23,216.78,-34.56,18.10,-30.43,-0.0675,0.0170
11606,17.46,2.31,-125.37,219.03,-32.26,18.79,-29.85,-0.0638,0.0170
11623,17.12,2.29,-125.50,218.69,-32.54,18.39,-31.44,-0.0481,0.0170
11640,16.80,2.34,-125.62,217.02,-34.50,18.42,-31.58,-0.0366,0.0170
11657,16.50,2.37,-125.74,217.43,-33.14,18.09,-30.90,-0.0377,0.0170
11674,16.23,2.40,-125.87,216.41,-32.93,17.20,-30.44,-0.0441,0.0170
11691,15.97,2.42,-125.98,216.28,-32.93,17.20,-30.44,-0.0193,0.0170
11708,15.65,2.42,-126.10,217.28,-33.66,18.15,-33.38,-0.0372,0.0170
11725,15.34,2.40,-126.22,216.74,-32.32,17.35,-30.83,-0.0374,0.0170
11742,15.05,2.45,-126.32,217.11,-32.97,18.38,-30.75,-0.0148,0.0170
11759,14.77,2.48,-126.42,215.48,-33.03,16.79,-31.73,-0.0137,0.0170
11776,14.52,2.52,-126.51,217.75,-32.18,18.13,-32.99,-0.0047,0.0170
11793,14.25,2.57,-126.60,216.87,-32.19,17.40,-33.26,-0.0103,0.0170
11810,13.96,2.61,-126.68,217.93,-32.05,18.43,-33.41,-0.0020,0.0170
11827,13.71,2.59,-126.79,216.09,-31.66,16.66,-32.92,-0.0294,0.0170
11844,13.38,2.55,-126.89,216.48,-33.12,17.89,-34.77,-0.0121,0.0170
11861,13.30,2.56,-126.97,217.25,-31.20,17.53,-33.05,0.0028,0.0170
11878,13.08,2.61,-127.03,217.11,-31.20,17.53,-33.05,0.0119,0.0170
11895,12.84,2.65,-127.11,217.48,-30.31,17.11,-34.12,-0.0015,0.0170
11912,12.58,2.69,-127.19,216.59,-31.25,17.26,-33.76,0.0055,0.0170
11929,12.39,2.73,-127.27,216.19,-31.43,17.12,-33.91,0.0055,0.0170
11946,12.14,2.76,-127.35,216.24,-31.68,17.29,-35.08,0.0004,0.0170
11963,11.95,2.64,-127.48,215.93,-30.89,16.80,-33.30,-0.0513,0.0170
11980,11.71,2.53,-127.60,215.83,-30.89,16.80,-33.30,-0.0393,0.0170
11997,11.57,2.51,-127.67,218.01,-30.23,18.00,-35.00,0.0020,0.0170
12014,11.44,2.51,-127.75,218.24,-28.98,17.52,-33.61,-0.0100,0.0170
12031,11.29,2.54,-127.85,216.06,-31.36,17.29,-35.06,-0.0132,0.0170
12048,11.11,2.56,-127.93,215.60,-30.30,16.37,-34.10,-0.0039,0.0170
12065,10.98,2.59,-128.01,217.28,-30.38,17.85,-34.86,-0.0012,0.0170
12082,10.93,2.60,-128.12,217.25,-30.38,17.85,-34.86,-0.0385,0.0170
12099,10.63,2.38,-128.25,218.53,-28.73,17.82,-34.46,-0.0657,0.0170
12116,10.28,2.17,-128.38,218.49,-29.18,18.01,-36.07,-0.0657,0.0170
12133,10.03,2.13,-128.48,217.16,-29.46,17.28,-35.64,-0.0276,0.0170
12150,9.92,2.18,-128.56,216.04,-30.43,17.14,-35.56,-0.0015,0.0170
12167,9.77,2.21,-128.65,214.42,-30.48,16.09,-34.40,-0.0076,0.0170
12184,9.63,2.23,-128.74,213.42,-30.47,15.36,-34.38,-0.0020,0.0170
12201,9.46,2.26,-128.81,217.77,-28.65,17.56,-35.59,-0.0041,0.0170
12218,9.31,2.29,-128.89,216.38,-29.69,17.15,-36.52,-0.0028,0.0170
12235,9.14,2.29,-128.98,217.57,-28.53,17.42,-36.15,-0.0260,0.0170
12252,8.83,2.17,-129.10,218.45,-28.70,18.44,-36.04,-0.0500,0.0170
12269,8.45,2.01,-129.21,219.60,-27.36,18.56,-35.38,-0.0619,0.0170
12286,8.06,1.95,-129.33,217.07,-29.18,18.01,-36.07,-0.0529,0.0170
12303,7.74,1.84,-129.45,215.15,-29.18,16.56,-36.32,-0.0398,0.0170
12320,7.56,1.79,-129.53,217.08,-27.15,16.80,-35.18,-0.0148,0.0170
12337,7.49,1.78,-129.59,217.84,-29.53,19.19,-36.12,-0.0009,0.0170
12354,7.41,1.80,-129.66,217.46,-27.86,17.45,-37.83,-0.0015,0.0170
12371,7.35,1.80,-129.72,217.41,-27.86,17.45,-37.83,0.0009,0.0170
12388,7.24,1.83,-129.77,219.62,-26.36,18.39,-35.16,0.0028,0.0170
12405,7.03,1.87,-129.84,215.96,-28.05,16.83,-36.25,0.0087,0.0170
12422,7.30,1.73,-129.97,218.37,-26.73,17.54,-35.88,-0.0787,0.0170
12439,7.00,1.44,-130.14,218.22,-28.13,18.46,-37.01,-0.1102,0.0170
12456,6.44,1.18,-130.30,218.66,-26.82,18.00,-36.90,-0.1131,0.0170
12473,6.33,1.18,-130.35,218.58,-26.82,18.00,-36.90,0.0073,0.0170
12490,6.14,1.22,-130.41,217.09,-27.65,17.58,-37.24,0.0060,0.0170
12507,5.95,1.25,-130.46,219.06,-25.88,17.85,-37.26,0.0015,0.0170
12524,5.70,1.28,-130.50,219.34,-25.10,17.56,-37.78,0.0121,0.0170
12541,5.21,1.28,-130.60,216.48,-25.85,16.39,-37.23,-0.0366,0.0170
12558,4.63,1.25,-130.76,218.14,-25.51,17.59,-38.81,-0.1062,0.0170
12575,4.06,1.25,-130.91,217.63,-25.51,17.59,-38.81,-0.0937,0.0170
12592,3.64,1.22,-131.06,218.46,-24.21,17.53,-36.71,-0.0974,0.0170
12609,3.45,1.22,-131.14,217.69,-25.55,18.04,-39.25,-0.0244,0.0170
12626,3.36,1.23,-131.23,217.27,-25.82,18.03,-38.55,-0.0380,0.0170
12643,3.22,1.20,-131.34,217.72,-24.52,17.43,-38.59,-0.0516,0.0170
12660,3.16,1.21,-131.39,217.66,-24.52,17.43,-38.59,0.0028,0.0170
12677,3.13,1.21,-131.44,218.23,-24.55,17.87,-38.89,-0.0015,0.0170
12694,3.11,1.22,-131.50,215.71,-25.27,16.69,-37.91,0.0071,0.0170
12711,3.10,1.22,-131.54,218.55,-24.14,17.84,-37.86,0.0041,0.0170
12728,3.09,1.23,-131.59,219.18,-24.52,18.59,-38.33,0.0009,0.0170
12745,3.09,1.24,-131.66,214.91,-26.18,16.83,-37.12,-0.0052,0.0170
12762,3.10,1.25,-131.73,214.91,-26.18,16.83,-37.12,-0.0039,0.0170
12779,3.10,1.25,-131.79,217.57,-24.50,17.42,-38.30,-0.0063,0.0170
12796,3.11,1.24,-131.85,218.58,-24.22,17.96,-36.72,-0.0087,0.0170
12813,3.11,1.24,-131.90,218.47,-23.73,17.42,-38.82,-0.0071,0.0170
12830,3.12,1.24,-131.96,218.19,-23.20,16.82,-38.34,-0.0015,0.0170
12847,3.12,1.24,-131.99,221.43,-23.62,19.47,-39.15,0.0031,0.0170
12864,3.13,1.23,-132.03,221.45,-23.62,19.47,-39.15,-0.0103,0.0170
12881,3.17,1.23,-132.09,216.89,-24.84,17.14,-38.61,-0.0057,0.0170
12898,3.32,0.95,-132.15,218.09,-25.11,18.00,-37.79,-0.0084,0.0170
12915,3.78,0.55,-132.27,219.70,-24.53,18.16,-38.61,-0.0811,0.0170
12932,3.39,0.69,-132.38,219.84,-24.60,18.61,-39.34,-0.0782,0.0170
12949,2.96,0.69,-132.53,219.45,-24.60,18.61,-39.34,-0.1107,0.0170
12966,3.12,0.68,-132.60,217.11,-25.24,17.31,-39.50,-0.0153,0.0170
12983,3.11,0.67,-132.64,221.29,-23.38,18.87,-38.26,-0.0161,0.0170
13000,3.07,0.65,-132.72,216.55,-26.48,17.89,-38.74,-0.0228,0.0170
13017,3.05,0.63,-132.79,218.89,-23.86,17.56,-38.40,-0.0316,0.0170
13034,3.06,0.58,-132.86,216.46,-25.07,16.82,-37.47,-0.0204,0.0170
13051,3.05,0.60,-132.92,216.44,-25.07,16.82,-37.47,-0.0004,0.0170
13068,3.04,0.61,-132.97,217.98,-24.52,17.43,-38.59,-0.0028,0.0170
13085,2.94,0.55,-133.07,216.04,-25.42,16.84,-37.78,-0.0542,0.0170
13102,2.87,0.46,-133.17,215.77,-24.47,15.96,-38.27,-0.0390,0.0170
13119,2.84,0.35,-133.25,216.51,-24.62,16.54,-38.01,-0.0369,0.0170
13136,2.76,0.14,-133.33,220.62,-23.84,18.72,-38.00,-0.0492,0.0170
13153,2.61,0.01,-133.42,220.58,-23.84,18.72,-38.00,-0.0545,0.0170
13170,2.51,-0.02,-133.47,216.91,-24.74,16.86,-39.46,-0.0076,0.0170
13187,2.51,-0.01,-133.52,218.54,-24.55,17.87,-38.89,-0.0097,0.0170
13204,2.49,-0.02,-133.57,217.96,-26.03,18.62,-39.01,-0.0057,0.0170
13221,2.45,-0.02,-133.77,219.16,-23.17,17.25,-37.92,-0.1664,0.0170
13238,2.41,-0.01,-133.91,220.42,-23.88,18.73,-38.43,-0.1147,0.0170
13255,2.38,0.03,-133.94,220.36,-23.88,18.73,-38.43,-0.0041,0.0170
13272,2.39,0.04,-134.00,216.22,-26.01,17.45,-38.98,-0.0068,0.0170
13289,2.39,0.04,-134.04,216.38,-26.72,18.06,-39.62,0.0004,0.0170
13306,2.39,0.04,-134.09,217.27,-25.16,17.58,-38.50,-0.0068,0.0170
13323,2.39,0.05,-134.14,217.70,-24.17,17.12,-38.27,-0.0057,0.0170
13340,2.38,0.05,-134.18,217.72,-24.29,17.26,-37.71,-0.0004,0.0170
13357,2.38,0.05,-134.23,217.25,-25.22,17.60,-39.22,-0.0041,0.0170
13374,2.37,0.06,-134.25,221.14,-24.21,19.61,-38.33,-0.0033,0.0170
13391,2.37,0.07,-134.30,216.69,-24.69,16.85,-38.73,-0.0031,0.0170
13408,2.35,0.09,-134.36,215.58,-24.73,16.13,-39.44,-0.0033,0.0170
13425,2.34,0.10,-134.40,217.33,-24.87,17.44,-38.90,-0.0028,0.0170
13442,2.35,0.10,-134.44,217.33,-24.87,17.44,-38.90,-0.0001,0.0170
13459,2.35,0.10,-134.48,218.34,-24.70,18.02,-38.76,-0.0012,0.0170
13476,2.35,0.12,-134.53,216.07,-25.81,17.30,-38.54,-0.0065,0.0170
13493,2.35,0.14,-134.57,218.31,-24.76,18.03,-39.48,-0.0028,0.0170
13510,2.34,0.14,-134.62,215.43,-25.88,16.88,-39.54,0.0012,0.0170
13527,2.35,0.16,-134.65,219.38,-25.34,19.33,-38.41,-0.0012,0.0170
13544,2.35,0.17,-134.68,219.37,-25.34,19.33,-38.41,0.0004,0.0170
13561,2.35,0.19,-134.71,219.24,-24.39,18.45,-38.75,0.0004,0.0170
13578,2.34,0.20,-134.75,218.23,-24.47,17.85,-37.88,0.0001,0.0170
13595,2.36,0.22,-134.79,215.48,-24.59,16.09,-37.71,0.0012,0.0170
13612,2.36,0.23,-134.82,220.94,-23.31,18.74,-39.40,-0.0097,0.0170
13629,2.39,0.25,-134.86,220.79,-23.91,19.18,-38.73,-0.0103,0.0170
13646,2.40,0.29,-134.88,220.78,-23.91,19.18,-38.73,-0.0052,0.0170
13663,2.40,0.28,-134.93,215.71,-25.44,16.84,-38.07,-0.0001,0.0170
13680,2.40,0.30,-134.96,217.58,-24.52,17.43,-38.59,0.0060,0.0170
13697,2.39,0.31,-135.00,217.15,-24.54,17.14,-38.87,0.0049,0.0170
13714,2.38,0.31,-135.03,216.78,-26.70,18.49,-39.34,0.0081,0.0170
13731,2.39,0.31,-135.04,220.49,-23.28,18.45,-39.10,0.0108,0.0170
13748,2.40,0.32,-135.06,220.50,-23.28,18.45,-39.10,0.0073,0.0170
13765,2.39,0.33,-135.10,216.27,-25.25,17.12,-37.63,0.0012,0.0170
13782,2.39,0.34,-135.14,214.85,-26.31,16.87,-38.85,0.0073,0.0170
13799,2.40,0.36,-135.17,217.70,-25.46,18.20,-40.11,0.0100,0.0170
13816,2.42,0.38,-135.26,217.55,-24.54,17.43,-38.88,-0.0526,0.0170
13833,2.41,0.37,-135.33,218.58,-24.47,18.14,-37.89,-0.0409,0.0170
13850,2.27,0.41,-135.48,218.78,-24.15,18.14,-37.86,-0.1312,0.0170
13867,2.27,0.46,-135.55,217.51,-25.40,18.19,-39.39,-0.0310,0.0170
13884,2.28,0.48,-135.60,216.91,-24.60,17.16,-39.59,-0.0132,0.0170
13901,2.29,0.49,-135.65,216.58,-26.72,18.50,-39.63,-0.0105,0.0170
13918,2.31,0.51,-135.68,218.52,-25.28,18.88,-37.67,-0.0028,0.0170
13935,2.31,0.53,-135.72,218.50,-25.28,18.88,-37.67,-0.0119,0.0170
13952,2.30,0.54,-135.78,215.46,-24.67,16.36,-36.57,-0.0124,0.0170
13969,2.29,0.53,-135.82,216.93,-24.69,17.29,-38.74,-0.0028,0.0170
13986,2.30,0.53,-135.86,215.11,-25.83,16.86,-38.82,0.0041,0.0170
14003,2.29,0.56,-135.89,215.76,-25.96,17.44,-38.41,0.0145,0.0170
14020,2.28,0.57,-135.91,218.04,-25.35,18.61,-38.68,0.0060,0.0170
14037,2.31,0.58,-135.93,218.07,-25.35,18.61,-38.68,0.0105,0.0170
14054,2.30,0.61,-135.96,218.05,-25.27,18.58,-37.67,0.0012,0.0170
14071,2.29,0.64,-136.00,216.20,-24.69,16.85,-38.73,0.0001,0.0170
14088,2.25,0.67,-136.01,217.26,-26.03,18.62,-39.01,0.0223,0.0170
14105,2.23,0.70,-136.04,216.32,-25.41,17.56,-37.51,0.0033,0.0170
14122,2.21,0.69,-136.07,216.31,-25.41,17.56,-37.51,0.0177,0.0170
14139,2.21,0.73,-136.08,216.28,-25.41,17.56,-37.51,0.0223,0.0170
14156,2.21,0.72,-136.10,217.84,-25.18,18.46,-38.52,0.0124,0.0170
14173,2.20,0.74,-136.11,218.64,-23.83,17.99,-37.98,0.0223,0.0170
14190,2.18,0.74,-136.13,217.70,-24.74,18.03,-39.19,0.0105,0.0170
14207,2.07,0.75,-136.13,219.11,-23.87,18.44,-38.43,0.0236,0.0170
14224,1.91,0.77,-136.12,218.95,-23.87,18.44,-38.43,0.0281,0.0170
14241,1.73,0.80,-136.12,218.76,-23.87,18.44,-38.43,0.0348,0.0170
14258,1.60,0.82,-136.11,217.41,-24.23,17.87,-38.87,0.0372,0.0170
14275,1.48,0.85,-136.10,218.29,-24.29,18.62,-39.61,0.0436,0.0170
14292,1.35,0.91,-136.10,215.22,-25.18,17.29,-38.78,0.0388,0.0170
14309,1.21,0.93,-136.11,215.29,-23.96,16.57,-39.82,0.0382,0.0170
14326,1.01,0.97,-136.10,215.04,-23.96,16.57,-39.82,0.0580,0.0170
14343,0.79,0.99,-136.07,216.48,-22.64,16.69,-39.45,0.0628,0.0170
14360,0.62,0.98,-136.04,220.09,-22.05,18.69,-37.87,0.0529,0.0170
14377,0.46,0.99,-136.04,215.53,-23.99,17.31,-40.13,0.0492,0.0170
14394,0.35,0.97,-136.04,216.68,-23.09,17.46,-40.93,0.0337,0.0170
14411,0.20,0.97,-136.05,216.18,-22.95,17.13,-39.19,0.0305,0.0170
14428,-0.00,0.96,-136.06,215.97,-22.95,17.13,-39.19,0.0308,0.0170
14445,-0.37,1.11,-136.05,218.30,-21.51,17.85,-39.39,0.0444,0.0170
14462,-0.82,1.25,-135.98,217.50,-22.02,18.19,-41.58,0.1027,0.0170
14479,-1.04,1.17,-135.98,215.28,-21.76,16.66,-38.67,0.0398,0.0170
14496,-1.26,1.16,-135.98,215.39,-22.26,17.30,-40.72,0.0521,0.0170
14513,-1.47,1.14,-135.97,214.27,-22.44,16.83,-39.00,0.0532,0.0170
14530,-1.72,1.15,-135.91,216.02,-21.51,17.41,-39.38,0.1038,0.0170
14547,-1.91,1.14,-135.86,217.55,-21.43,18.45,-40.26,0.0865,0.0170
14564,-2.11,1.16,-135.82,216.83,-20.25,17.26,-39.86,0.0809,0.0170
14581,-2.36,1.15,-135.77,216.61,-21.76,18.45,-40.28,0.0865,0.0170
14598,-2.57,1.16,-135.73,217.24,-21.00,18.46,-40.95,0.0782,0.0170
14615,-2.74,1.16,-135.71,217.04,-21.00,18.46,-40.95,0.0593,0.0170
14632,-2.87,1.15,-135.73,216.94,-21.59,18.89,-40.14,0.0191,0.0170
14649,-3.10,1.14,-135.73,219.69,-18.87,18.57,-40.65,0.0286,0.0170
14666,-3.35,1.13,-135.72,215.77,-20.94,18.19,-42.22,0.0529,0.0170
14683,-3.53,1.11,-135.72,214.68,-20.60,17.46,-42.18,0.0470,0.0170
14700,-3.69,1.11,-135.71,219.14,-19.68,19.31,-40.44,0.0342,0.0170
14717,-3.82,1.09,-135.73,218.99,-19.68,19.31,-40.44,0.0065,0.0170
14734,-3.92,1.09,-135.75,217.13,-19.84,18.44,-40.58,0.0129,0.0170
14751,-4.03,1.08,-135.79,216.08,-19.89,18.01,-41.29,0.0065,0.0170
14768,-4.18,1.07,-135.82,213.93,-20.37,17.29,-41.30,0.0172,0.0170
14785,-4.32,1.05,-135.83,219.19,-18.38,18.71,-40.48,0.0148,0.0170
14802,-4.47,1.05,-135.86,217.19,-19.76,18.70,-39.57,0.0100,0.0170
14819,-4.63,1.03,-135.88,217.01,-19.76,18.70,-39.57,0.0167,0.0170
14836,-4.82,1.02,-135.90,216.27,-19.57,18.45,-41.27,0.0196,0.0170
14853,-5.03,1.01,-135.92,215.46,-19.66,18.14,-40.41,0.0196,0.0170
14870,-5.32,0.99,-135.95,213.78,-19.43,17.43,-41.67,0.0255,0.0170
14887,-5.61,0.97,-135.98,214.75,-18.98,17.87,-42.08,0.0220,0.0170
14904,-5.87,0.95,-135.99,215.11,-18.01,17.57,-42.15,0.0276,0.0170
14921,-6.18,0.95,-136.01,214.62,-18.01,17.57,-42.15,0.0297,0.0170
14938,-6.47,0.92,-136.03,214.64,-19.53,18.92,-42.71,0.0284,0.0170
14955,-6.74,0.93,-136.02,219.58,-16.44,19.31,-42.51,0.0310,0.0170
14972,-7.01,0.93,-136.05,214.41,-18.65,18.79,-43.94,0.0177,0.0170
14989,-7.26,0.91,-136.07,216.41,-16.42,18.14,-42.48,0.0185,0.0170
15006,-7.51,0.92,-136.08,217.43,-17.99,19.89,-41.48,0.0241,0.0170
15023,-7.76,0.87,-136.11,214.19,-16.98,18.02,-43.37,0.0207,0.0170
15040,-8.00,0.82,-136.13,216.41,-16.97,19.19,-43.11,0.0191,0.0170
15057,-8.27,0.82,-136.17,213.75,-16.90,18.00,-42.37,0.0121,0.0170
15074,-8.54,0.81,-136.17,218.64,-16.34,20.20,-43.09,0.0247,0.0170
15091,-8.77,0.81,-136.20,212.69,-16.93,18.01,-42.80,0.0247,0.0170
15108,-8.98,0.80,-136.24,212.31,-16.93,18.01,-42.80,0.0220,0.0170
15125,-9.15,0.80,-136.27,214.00,-16.82,18.90,-43.24,0.0153,0.0170
15142,-9.36,0.78,-136.30,216.20,-14.68,18.42,-42.93,0.0132,0.0170
15159,-9.49,0.77,-136.31,218.44,-16.09,20.80,-43.95,0.0161,0.0170
15176,-9.62,0.77,-136.33,217.93,-14.72,19.45,-43.25,0.0119,0.0170
15193,-9.80,0.76,-136.34,220.02,-14.60,20.48,-43.55,0.0084,0.0170
15210,-9.92,0.75,-136.34,219.81,-14.60,20.48,-43.55,0.0103,0.0170
15227,-10.09,0.74,-136.40,211.64,-16.03,18.16,-43.60,0.0044,0.0170
15244,-10.22,0.74,-136.45,211.56,-15.57,18.02,-43.99,0.0063,0.0170
15261,-10.42,0.71,-136.50,213.34,-14.09,17.85,-43.74,0.0039,0.0170
15278,-10.61,0.71,-136.53,215.73,-14.60,19.32,-43.81,0.0121,0.0170
15295,-10.82,0.69,-136.55,215.35,-14.60,19.32,-43.81,0.0177,0.0170
